🕘️更新时间,#genre#
CCTV-4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85
CCTV-4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932
CCTV-4K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV-5 体育,https://iptv.catvod.com/live.php?id=CCTV5&line=8
CCTV-5 体育,https://iptv.catvod.com/live.php?id=CCTV5&line=6
CCTV-5 体育,https://iptv.catvod.com/live.php?id=CCTV5&line=10
CCTV-5 体育,https://iptv.catvod.com/live.php?id=CCTV5&line=1
CCTV-5 体育,http://198.204.228.26/live/cctv5hd.m3u8
CCTV-5+ 体育赛事,http://198.204.228.26/live/cctv5p.m3u8
CCTV-5+ 体育赛事,http://192.151.150.154/live/cctv5p.m3u8
CCTV-5+ 体育赛事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
CCTV-5+ 体育赛事,http://107.150.60.122/live/cctv5p.m3u8
CCTV-5+ 体育赛事,http://154.12.36.187:656/index.php?token=2025&id=cctv5p
CCTV-6 电影,https://iptv.catvod.com/catvod?id=CCTV6&line=1
CCTV-6 电影,https://iptv.catvod.com/live.php?id=CCTV6&line=5
CCTV-6 电影,https://iptv.catvod.com/live.php?id=CCTV6&line=11
CCTV-6 电影,https://iptv.catvod.com/live.php?id=CCTV6&line=9
CCTV-6 电影,https://iptv.catvod.com/live.php?id=CCTV6&line=13
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=9
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=7
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=2
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=3
CCTV-7 国防军事,http://198.204.228.26/live/cctv7hd.m3u8
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=15
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=14
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=11
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=4
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=10
CCTV-8K,http://ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
CCTV-8K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV-8K,http://107.150.60.122/live/cctv8k.m3u8
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8K.m3u8?auth=testpub
CCTV-9 纪录,https://iptv.catvod.com/live.php?id=CCTV9&line=5
CCTV-9 纪录,https://iptv.catvod.com/live.php?id=CCTV9&line=4
CCTV-9 纪录,https://iptv.catvod.com/live.php?id=CCTV9&line=3
CCTV-9 纪录,http://198.204.228.26/live/cctv9hd.m3u8
CCTV-9 纪录,http://69.30.245.50/live/cctv9.m3u8
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=2
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=6
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=8
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=3
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=10
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=4
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=2
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=5
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=3
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=7
CCTV-12 社会与法,https://iptv.catvod.com/live.php?id=CCTV12&line=5
CCTV-12 社会与法,https://iptv.catvod.com/live.php?id=CCTV12&line=6
CCTV-12 社会与法,http://198.204.228.26/live/cctv12hd.m3u8
CCTV-12 社会与法,http://69.30.245.50/live/cctv12.m3u8
CCTV-12 社会与法,http://192.151.150.154/live/cctv12hd.m3u8
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=4
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=2
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=13
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=7
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=12
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=3
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=6
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=4
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV-14%20%E5%B0%91%E5%84%BF
CCTV-14 少儿,http://198.204.228.26/live/cctv14hd.m3u8
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=3
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=4
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=5
CCTV-15 音乐,http://198.204.228.26/live/cctv15hd.m3u8
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16&line=2
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16&line=1
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16
CCTV-16 奥林匹克,http://198.204.228.26/live/cctv16hd.m3u8
CCTV-16 奥林匹克,http://69.30.245.50/live/cctv16.m3u8
CCTV-16 奥林匹克4K,https://iptv.catvod.com/live.php?id=CCTV16&line=2
CCTV-16 奥林匹克4K,https://iptv.catvod.com/live.php?id=CCTV16&line=1
CCTV-16 奥林匹克4K,https://iptv.catvod.com/live.php?id=CCTV16
CCTV-16 奥林匹克4K,http://198.204.228.26/live/cctv16hd.m3u8
CCTV-16 奥林匹克4K,http://69.30.245.50/live/cctv16.m3u8
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=1
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=2
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=3
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=6
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=5
风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
风云剧场,http://198.204.228.26/live/fyjc.m3u8
风云剧场,http://192.151.150.154/live/fyjc.m3u8
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云剧场,http://107.150.60.122/live/fyjc.m3u8
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
第一剧场,http://198.204.228.26/live/dyjc.m3u8
第一剧场,http://192.151.150.154/live/dyjc.m3u8
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
怀旧剧场,http://ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
怀旧剧场,http://198.204.228.26/live/hjjc.m3u8
怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://ott.mobaibox.com/PLTV/3/224/3221228680/index.m3u8
世界地理,http://198.204.228.26/live/sjdl.m3u8
世界地理,http://192.151.150.154/live/sjdl.m3u8
世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
风云音乐,http://198.204.228.26/live/fyyy.m3u8
风云音乐,http://192.151.150.154/live/fyyy.m3u8
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://107.150.60.122/live/fyyy.m3u8
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
风云足球,http://198.204.228.26/live/fyzq.m3u8
风云足球,http://192.151.150.154/live/fyzq.m3u8
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
高尔夫网球,http://ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
高尔夫网球,http://198.204.228.26/live/gefwq.m3u8
高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
兵器科技,http://198.204.228.26/live/gfjs.m3u8
兵器科技,http://192.151.150.154/live/gfjs.m3u8
兵器科技,http://107.150.60.122/live/gfjs.m3u8
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
央视台球,http://198.204.228.26/live/ystq.m3u8
央视台球,http://192.151.150.154/live/ystq.m3u8
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
央视台球,http://107.150.60.122/live/ystq.m3u8
女性时尚,http://198.204.228.26/live/nxss.m3u8
女性时尚,http://192.151.150.154/live/nxss.m3u8
女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
女性时尚,http://107.150.60.122/live/nxss.m3u8
女性时尚,https://live.264788.xyz/channel/nvxingshishang?streamid=15732e48a35953bb064f0ffb4197035c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
央视文化精品,http://ott.mobaibox.com/PLTV/3/224/3221228677/index.m3u8
央视文化精品,http://198.204.228.26/live/ysjp.m3u8
央视文化精品,http://192.151.150.154/live/ysjp.m3u8
央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
央视文化精品,http://107.150.60.122/live/ysjp.m3u8
卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk
卫生健康,http://107.150.60.122/live/wsjk.m3u8
卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
卫生健康,http://tonyk.56301232.xyz:3477/rtp/239.37.0.229:5540
电视指南,http://ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
电视指南,http://107.150.60.122/live/dszn.m3u8
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://tonyk.56301232.xyz:3477/rtp/239.37.0.115:5540
发现之旅,http://198.204.228.26/live/fxzl.m3u8
发现之旅,http://192.151.150.154/live/fxzl.m3u8
发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
发现之旅,http://t.061899.xyz/tl/tl.php?id=fxzl
发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
老故事,http://198.204.228.26/live/cwjd.m3u8
老故事,http://198.204.228.26/live/lgs.m3u8
老故事,http://192.151.150.154/live/cwjd.m3u8
老故事,http://192.151.150.154/live/lgs.m3u8
老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
中学生,http://t.061899.xyz/tl/tl.php?id=zxs
中学生,http://183.11.239.36:808/hls/24/index.m3u8
CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
CGTN,https://english-livebkali.cgtn.com/live/encgtn_1.m3u8
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/yypdyyctzbcd/playlist.m3u8
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/yypdyyctzbhd/playlist.m3u8
CGTN,https://english-liveali.cgtn.com/hls/yypdyyctzb/playlist.m3u8
CHC 家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC 家庭影院,http://61.184.46.85:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CHC 家庭影院,http://27.39.122.4:9901/tsfile/live/1039_1.m3u8?key=txiptv
CHC 家庭影院,http://zgxsd.f3322.net:9901/tsfile/live/1039_1.m3u8?key=txiptv
CHC 家庭影院,http://120.198.86.186:9901/tsfile/live/1046_1.m3u8?key=txiptv
CHC 动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC 动作电影,http://27.39.122.4:9901/tsfile/live/1037_1.m3u8?key=txiptv
CHC 动作电影,http://zgxsd.f3322.net:9901/tsfile/live/1037_1.m3u8?key=txiptv
CHC 动作电影,http://120.198.86.186:9901/tsfile/live/1047_1.m3u8?key=txiptv
CHC 影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chcdym.m3u8?auth=testpub
CHC 影迷电影,http://27.39.122.4:9901/tsfile/live/1036_1.m3u8?key=txiptv
CHC 影迷电影,http://zgxsd.f3322.net:9901/tsfile/live/1036_1.m3u8?key=txiptv
CHC 影迷电影,http://120.198.86.186:9901/tsfile/live/1126_1.m3u8?key=txiptv
央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=67d73f545a6f04fec1d7db6065e13b28&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=aa4b073c8ac1af1c0eccf0eba8c10b48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=e35e8c1f093c2a132d0463e9eebf1fd4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=48691acaca580ae2f75be80db77a49f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中国天气,http://154.12.36.187:656/index.php?token=2025&id=zgtq
中国天气,https://live.264788.xyz/channel/zhongguotianqi?streamid=4a1e900ecad5a3bbb14a1f5986ac5e2e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中国天气,https://live.264788.xyz/channel/zhongguotianqi?streamid=2b80b236ece26b0e3f158d681b2d146a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中国天气,https://live.264788.xyz/channel/zhongguotianqi?streamid=3c26e5448ae7d17e8ca0e64999d90b3d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中国天气,https://live.264788.xyz/channel/zhongguotianqi?streamid=62ca0c10dd4f73e95aace02515600178&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
中国交通,http://27.188.8.27:9901/tsfile/live/1027_1.m3u8
中国交通,http://114.254.87.211:8888/rtp/239.3.1.188:8001
中国交通,http://114.254.32.175:8888/rtp/239.3.1.188:8001
中国交通,http://183.11.239.36:808/hls/172/index.m3u8
经典电影,http://1.69.112.16:9901/tsfile/live/1017_1.m3u8
经典电影,http://120.238.84.45:9901/tsfile/live/1040_1.m3u8?key=txiptv
经典电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BZITeT&tk=FgM0vQMejxvG

📡卫视频道,#genre#
北京卫视,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
北京卫视,http://39.165.39.49:85/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
北京卫视,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86
北京卫视,http://198.204.228.26/live/bjwshd.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
北京卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8
北京卫视4K,http://39.165.39.49:85/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视4K,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86
北京卫视4K,http://198.204.228.26/live/bjwshd.m3u8
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=4
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=2
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=1
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8
河北卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86&line=5
河北卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86&line=4
河北卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86&line=3
河北卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8C%97%E5%8D%AB%E8%A7%86&line=2
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86&line=2
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86&line=1
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://154.12.36.187:656/index.php?token=2025&id=sxws
内蒙古卫视,http://ott.mobaibox.com/PLTV/3/224/3221227557/index.m3u8
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=3
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=1
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=2
辽宁卫视,http://ott.mobaibox.com/PLTV/3/224/3221227485/index.m3u8
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=2
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=3
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=1
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86
吉林卫视,http://ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=5
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=4
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=6
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=1
黑龙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227514/index.m3u8
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=1
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=2
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=5
上海卫视,http://112.27.235.94:8000/hls/28/index.m3u8
上海卫视,http://61.184.46.85:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://153.0.171.163:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://113.241.133.180:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8
东方卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227511/index.m3u8
东方卫视4K,http://39.165.39.49:85/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视4K,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视4K,https://live.264788.xyz/channel/dongfangweishi4k?streamid=ac7357572df3296592eeaee3c55edac6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江苏卫视,http://ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8
江苏卫视,http://39.165.39.49:85/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,https://txmov2.a.kwimgs.com/upic/2023/02/07/12/BMjAyMzAyMDcxMjQ3NDlfNzM5MzQzNzIyXzk1NjcxMTk5ODM5XzBfMw==_b_Bb92095c7df3c98b458dd14abf1d4b575.mp4
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=1
江苏卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&line=7
江苏卫视4K,http://ott.mobaibox.com/PLTV/4/224/3221228897/index.m3u8
江苏卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8
江苏卫视4K,http://39.165.39.49:85/tsfile/live/1129_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视4K,https://live.264788.xyz/channel/jiangsuweishi4k?streamid=375dbc290331f86f70689c85cd16e1eb&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江苏卫视4K,https://live.264788.xyz/channel/jiangsuweishi4k?streamid=306fa7c5a3bb1b091331de3a638c01b0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8
浙江卫视,http://39.165.39.49:85/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&line=5
浙江卫视4K,http://ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8
浙江卫视4K,http://39.165.39.49:85/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视4K,https://live.264788.xyz/channel/zhejiangweishi4k?streamid=664bb2d3ef43cf06ccb52c01a226593d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视4K,https://live.264788.xyz/channel/zhejiangweishi4k?streamid=a5b6e60170ee8c69290def1c2fe00cc8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视4K,http://id.dnmb.cn/apk.php?id=101
安徽卫视,http://ott.mobaibox.com/PLTV/3/224/3221227558/index.m3u8
安徽卫视,http://39.165.39.49:85/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=2
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=3
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=1
江西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=2
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=5
